site,year,subrur,easting,northing,temperature,housesparrow,starling
70,15,1,368000,81200,3.59,0.861538462,11.74230769
70,16,1,368000,81200,3.298333333,0.923076923,6.846153846
70,17,1,368000,81200,3.765,0,4.615384615
71,3,1,432700,268300,2.48,25.02884616,32.80128205
71,4,1,432700,268300,2.375,24,23.41666667
71,5,1,432700,268300,3.015,25.65064103,16.55448718
71,6,1,432700,268300,2.243333333,28.625,32.75
71,7,1,432700,268300,2.121666667,34.375,32.4
72,5,1,334400,162500,5.033333333,10.03846154,14.34615385
72,6,1,334400,162500,4.265,8.153846154,13.03846154
72,7,1,334400,162500,4.158333333,10.57692308,10.38461538
72,8,1,334400,162500,4.631666667,8.509615385,8.166666667
72,9,1,334400,162500,3.39,7.961538462,20.96153846
72,10,1,334400,162500,4.428333333,6.769230769,7.538461538
72,11,1,334400,162500,4.491666667,8.153846154,10.45833334
72,12,1,334400,162500,3.563333333,2.923076923,8.384615385
73,3,1,506500,251700,2.411666667,22.07692308,21.07692308
73,4,1,506500,251700,2.38,16.76923077,16.15384615
73,5,1,506500,251700,3.143333333,14.61538462,13.30769231
73,6,1,506500,251700,2.236666667,18.53846154,16.23076923
73,7,1,506500,251700,2.396666667,19.19871795,13.19551282
73,8,1,506500,251700,2.755,12.67094017,12.77350427
74,3,-1,302300,380900,4.708333333,22.96153846,20.80769231
74,4,-1,302300,380900,4.62,13.69230769,15.46153846
75,5,1,377300,390300,4.015,18.80769231,19.23076923
75,6,1,377300,390300,3.725,22.26923077,28.92307692
75,7,1,377300,390300,3.168333333,26.76923077,19.92307693
75,8,1,377300,390300,3.768333333,18.88461539,19.30769231
75,9,1,377300,390300,2.653333333,17.69230769,17.57692308
75,10,1,377300,390300,3.611666667,18.07692308,18.26923077
75,11,1,377300,390300,3.765,15.23076923,15.65384616
75,12,1,377300,390300,2.293333333,18.73076924,16.84615385
75,13,1,377300,390300,3.888333333,23.61538462,20.61538462
75,14,1,377300,390300,3.611666667,17.88461539,20.76923077
75,15,1,377300,390300,3.006666667,26.96153847,25.6923077
75,16,1,377300,390300,2.51,20.1923077,28.26923077
75,17,1,377300,390300,3.043333333,23.15384616,29.23076923
75,18,1,377300,390300,4.131666667,23.73931624,30.48290599
75,19,1,377300,390300,4.553333333,20.19230769,28.84615385
75,20,1,377300,390300,4.978333333,20.13141026,24.18269231
75,21,1,377300,390300,3.571666667,14.84615385,25.6923077
75,22,1,377300,390300,4.086666667,12.42307692,23.61538462
75,23,1,377300,390300,3.498333333,13.38461539,20.42307693
75,24,1,377300,390300,3.066666667,10.34615385,13.53846154
75,25,1,377300,390300,4.47,8.653846154,9.846153848
75,26,1,377300,390300,3.55,8.55448718,14.67628205
75,27,1,377300,390300,3.831666667,14.65384616,12.23076923
75,28,1,377300,390300,5.176666667,7.346153846,9.153846156
75,29,1,377300,390300,4.246666667,8.730769229,13.46153846
75,30,1,377300,390300,4.458333333,8.846153847,14.57692308
75,31,1,377300,390300,3.318333333,8.846153846,9.999999999
75,32,1,377300,390300,4.63,2.269230769,9.846153847
75,33,1,377300,390300,3.94,1.538461539,12.15384615
75,34,1,377300,390300,3.741666667,0.153846154,23.15384615
75,35,1,377300,390300,4.66,0.461538462,13.53846154
75,36,1,377300,390300,3.85,0.230769231,15.76923077
76,3,1,424600,132800,2.325,21.83974359,21.18269231
76,4,1,424600,132800,2.575,24.23076923,15.38461538
76,5,1,424600,132800,3.113333333,19.11538462,15.92307693
76,6,1,424600,132800,2.241666667,21.96153847,15.26923077
76,7,1,424600,132800,2.468333333,30.23076923,24.80769231
76,8,1,424600,132800,2.728333333,10.5,18.73076923
76,9,1,424600,132800,1.531666667,12.38461539,18.76923077
76,10,1,424600,132800,2.568333333,10.34615385,19.30769231
76,11,1,424600,132800,2.571666667,13.61538462,16.69230769
76,12,1,424600,132800,1.625,10.88461539,19.6923077
76,13,1,424600,132800,2.923333333,19.61538462,20.61538462
76,14,1,424600,132800,2.546666667,13,16.57692308
76,15,1,424600,132800,1.676666667,15.03846154,15.11538462
76,16,1,424600,132800,1.433333333,11.57692308,23.88461539
76,17,1,424600,132800,1.995,11.15384616,21.46153846
76,18,1,424600,132800,3.101666667,18.80769231,15.03846154
76,19,1,424600,132800,3.495,10.88461539,12.23076923
76,20,1,424600,132800,4.143333333,12.73076923,9.615384616
76,21,1,424600,132800,2.513333333,15.26923077,14.53846154
76,22,1,424600,132800,2.665,14.42307693,15.11538462
76,23,1,424600,132800,2.535,14.88461539,14.88461539
76,24,1,424600,132800,2.543333333,11.03846154,15.76923077
76,25,1,424600,132800,3.76,13.46153846,11.38461539
76,26,1,424600,132800,2.608333333,17.61538462,13.23076923
76,27,1,424600,132800,2.558333333,5.884615385,11.92307692
76,28,1,424600,132800,3.695,7.923076924,14.38461539
76,29,1,424600,132800,3.21,11.23076923,8.807692308
76,30,1,424600,132800,3.028333333,14.70512821,4.682692308
76,31,1,424600,132800,2.996666667,14.88461539,1.461538462
76,32,1,424600,132800,3.785,3.538461539,1
77,3,1,292500,64300,5.296666667,0.115384616,3.384615385
77,4,1,292500,64300,5.575,0,1.153846154
77,5,1,292500,64300,6.035,0,0.807692308
77,6,1,292500,64300,5.32,0.083333334,2.410256411
77,7,1,292500,64300,5.158333333,0,0.038461539
77,8,1,292500,64300,5.451666667,0,0
78,3,-1,493900,139800,2.333333333,1.923076923,0.307692308
78,4,-1,493900,139800,2.585,3.730769231,0.192307693
78,5,-1,493900,139800,3.24,3.692307692,0.038461539
78,6,-1,493900,139800,2.173333333,4.538461539,0.615384615
78,7,-1,493900,139800,2.596666667,5.131410257,0.471153846
78,8,-1,493900,139800,2.771666667,2.841880342,0.555555556
78,9,-1,493900,139800,1.6,2.615384615,0.461538462
78,10,-1,493900,139800,2.61,2.215384616,0
79,3,-1,584400,212100,2.935,28.23076923,25.80769231
79,4,-1,584400,212100,2.956666667,25.96153846,26.5
79,5,-1,584400,212100,3.658333333,20.96153847,28.15384616
80,4,-1,475900,186400,1.945,4.884615385,0
80,5,-1,475900,186400,2.683333333,3.5,0
80,6,-1,475900,186400,1.693333333,2.307692308,0.038461539
80,7,-1,475900,186400,1.945,5.5,0
80,8,-1,475900,186400,2.258333333,5.576923077,0
80,9,-1,475900,186400,0.983333333,2.923076923,0
80,10,-1,475900,186400,2.018333333,3.5,0
80,11,-1,475900,186400,2.13,4.461538462,0
80,12,-1,475900,186400,0.865,1.923076923,0
80,13,-1,475900,186400,2.365,2.807692308,0
80,14,-1,475900,186400,1.995,2.307692308,0
80,15,-1,475900,186400,1.195,0.153846154,0
80,16,-1,475900,186400,0.881666667,0,0
80,17,-1,475900,186400,1.476666667,0,0
81,5,1,630700,140200,4.376666667,17.5,17.53846154
81,6,1,630700,140200,3.423333333,21.57692308,13.80769231
81,7,1,630700,140200,4.203333333,33.03846154,10.80769231
81,8,1,630700,140200,4.111666667,26.07051282,13.61217949
81,9,1,630700,140200,3.156666667,30.36538462,11.64102565
81,10,1,630700,140200,3.97,44.26923077,7.615384615
82,3,1,546900,251800,2.643333333,19.76923077,19.73076923
82,4,1,546900,251800,2.568333333,32.69230769,17.92307692
82,5,1,546900,251800,3.346666667,33,12.53846154
82,6,1,546900,251800,2.433333333,40.34615385,13.80769231
82,7,1,546900,251800,2.7,53.42307693,11.34615385
82,8,1,546900,251800,2.976666667,41.57692308,12.88461539
82,9,1,546900,251800,1.756666667,40.80769231,15.34615385
82,10,1,546900,251800,2.691666667,46.30769231,13
82,11,1,546900,251800,2.816666667,30.61538462,14.19230769
82,12,1,546900,251800,1.366666667,43.15384616,17.46153846
82,13,1,546900,251800,2.981666667,41.26923077,15.76923077
82,14,1,546900,251800,2.65,42.53846154,14.88461539
82,15,1,546900,251800,1.955,36.5,14.92307693
82,16,1,546900,251800,1.606666667,36.1923077,16
82,17,1,546900,251800,2.093333333,30.07692308,15.61538462
82,18,1,546900,251800,3.395,26.84615385,10.92307692
82,19,1,546900,251800,3.481666667,34.42307692,12.96153847
82,20,1,546900,251800,4.285,37.76923077,13.46153847
82,21,1,546900,251800,2.996666667,34.65384616,15.19230769
82,22,1,546900,251800,3.005,40.15384616,18.73076923
82,23,1,546900,251800,2.64,45.11538462,18.42307692
82,24,1,546900,251800,2.811666667,35.42307692,9.076923077
82,25,1,546900,251800,3.72,34.76923077,11.73076923
82,26,1,546900,251800,2.53,25.46153846,7.961538461
82,27,1,546900,251800,2.713333333,34.26923077,6.692307693
82,28,1,546900,251800,3.948333333,26.46153846,7.384615385
82,29,1,546900,251800,3.34,19.11538462,4.846153847
82,30,1,546900,251800,3.54,15.03846154,5.5
82,31,1,546900,251800,3.028333333,15.30769231,3.923076923
82,32,1,546900,251800,3.983333333,13.26923077,4.961538462
82,33,1,546900,251800,3.276666667,13.92307693,5.807692308
82,34,1,546900,251800,3.435,14.84615385,3.346153846
82,35,1,546900,251800,3.786666667,17.34615385,2.115384616
82,36,1,546900,251800,3.165,14.84615385,2.615384615
83,5,-1,499600,170200,3.591666667,26.16783217,17.74125875
83,6,-1,499600,170200,2.54,18.42307693,19.19230769
83,7,-1,499600,170200,2.886666667,21.80769231,22.23076924
84,3,1,642300,290400,2.635,13.29020979,3.213286714
84,4,1,642300,290400,2.313333333,11.38461538,8.230769231
84,5,1,642300,290400,2.908333333,20.61538462,7.769230769
84,6,1,642300,290400,2.386666667,14.5944056,9.8006993
84,7,1,642300,290400,2.601666667,21.80769231,11.96153846
84,8,1,642300,290400,2.713333333,14.80769231,9.269230771
84,9,1,642300,290400,1.725,17.34615385,12.45
84,10,1,642300,290400,2.585,18.53333334,9.225
84,11,1,642300,290400,2.405,20.73076923,9.038461539
84,12,1,642300,290400,1.418333333,20.48717949,10.95833334
84,13,1,642300,290400,2.633333333,20.5448718,10.62820513
84,14,1,642300,290400,2.411666667,21.42307693,11.15384615
84,15,1,642300,290400,1.805,18.62237762,12.13636364
84,16,1,642300,290400,1.583333333,16.84615385,11.07692308
84,17,1,642300,290400,1.836666667,14.96153846,8.384615385
84,18,1,642300,290400,3.18,13.11538462,7.615384616
84,19,1,642300,290400,3.158333333,8.26923077,8.153846154
84,20,1,642300,290400,4.051666667,16.96153846,8.881410257
84,21,1,642300,290400,2.838333333,13.625,9.410256411
85,24,1,642300,290401,2.595,8.153846154,8.846153846
85,25,1,642300,290401,3.33,11.53846154,13.38461538
85,26,1,642300,290401,2.471666667,11.30769231,11.23076923
86,3,1,335500,417200,3.258333333,13.1923077,20.84615385
86,4,1,335500,417200,3.158333333,11.92307693,25.53846154
86,5,1,335500,417200,3.423333333,15.15384616,13.57692308
86,6,1,335500,417200,3.27,18.07692308,21.96153846
86,7,1,335500,417200,2.603333333,18.57692308,18.65384616
86,8,1,335500,417200,3.31,14.57692308,18.07692308
86,9,1,335500,417200,2.283333333,13.96153846,20.53846154
86,10,1,335500,417200,3.156666667,14.87179488,16.76068376
86,11,1,335500,417200,3.271666667,12.5,12.38461538
86,12,1,335500,417200,1.88,10.30769231,12.15384616
86,13,1,335500,417200,3.425,9.615384616,12.26923077
86,14,1,335500,417200,3.18,10.92307693,23.96153847
86,15,1,335500,417200,2.591666667,8.80769231,22.1923077
86,16,1,335500,417200,2.038333333,7.153846154,26.61538462
86,17,1,335500,417200,2.626666667,4.307692308,17
86,18,1,335500,417200,3.668333333,7.538461539,16.34615385
86,19,1,335500,417200,4.236666667,4.884615385,11.38461538
86,20,1,335500,417200,4.523333333,4.769230769,15.69230769
86,21,1,335500,417200,3.113333333,3.961538462,8.884615383
86,22,1,335500,417200,3.693333333,4.653846154,5.307692308
86,23,1,335500,417200,3.091666667,2.423076923,2.961538462
86,24,1,335500,417200,2.481666667,2.346153846,1.153846154
86,25,1,335500,417200,4.036666667,3.923076923,3.115384616
86,26,1,335500,417200,3.076666667,4.384615385,0.538461539
86,27,1,335500,417200,3.35,3.884615385,4.346153846
86,28,1,335500,417200,4.686666667,3.076923077,0.076923077
86,29,1,335500,417200,3.785,2.692307693,0.576923077
86,30,1,335500,417200,3.998333333,0.961538462,0.038461539
86,31,1,335500,417200,2.686666667,0.423076923,0.038461539
86,32,1,335500,417200,4.288333333,0.038461539,0
86,33,1,335500,417200,3.366666667,0,0
86,34,1,335500,417200,3.28,0,0
86,35,1,335500,417200,4.341666667,0.076923077,0
86,36,1,335500,417200,3.321666667,0,0
87,3,1,392500,221800,3.491666667,6.807692308,20.80769231
87,4,1,392500,221800,3.48,6.846153846,16.61538462
87,5,1,392500,221800,4.155,8.653846156,13.19230769
87,6,1,392500,221800,3.383333333,6.576923077,17.17948718
87,7,1,392500,221800,3.216666667,10.59440559,17.38111888
87,8,1,392500,221800,3.66,6.450757576,14.38636364
87,9,1,392500,221800,2.38,5.517482518,21.92307693
87,10,1,392500,221800,3.451666667,5.902097902,17.73076923
87,11,1,392500,221800,3.653333333,5.916666667,10.83333334
87,12,1,392500,221800,2.353333333,7.625,16.125
87,13,1,392500,221800,3.806666667,10.31410256,19.99358974
87,14,1,392500,221800,3.458333333,8.05944056,15.10489511
87,15,1,392500,221800,2.648333333,4.471153846,14.19871795
87,16,1,392500,221800,2.368333333,6.416666667,17.375
87,17,1,392500,221800,2.936666667,7.038461539,18.23076924
87,18,1,392500,221800,4.078333333,6.115384616,15.61538462
87,19,1,392500,221800,4.271666667,7.461538462,10.15384616
87,20,1,392500,221800,4.96,7.923076923,12.07692308
87,21,1,392500,221800,3.411666667,4.923076924,10.73076923
88,3,-1,541200,121500,2.791666667,6.346153847,11.69230769
88,4,-1,541200,121500,3.068333333,7.423076923,10.34615385
88,5,-1,541200,121500,3.743333333,8.307692308,9.923076924
89,3,-1,195300,208700,4.213333333,8.192307692,34
89,4,-1,195300,208700,4.323333333,17.73076923,21.84615385
90,5,-1,595200,149200,3.62,14.38461539,9.346153847
90,6,-1,595200,149200,2.523333333,21.14102565,15.60256411
90,7,-1,595200,149200,3.24,33.30769231,12.46153846
90,8,-1,595200,149200,3.25,30.71794872,17.10576923
90,9,-1,595200,149200,2.178333333,20.96153846,26.46153846
90,10,-1,595200,149200,3.06,27.85576923,13.42628205
90,11,-1,595200,149200,2.88,29.57692308,9.307692308
90,12,-1,595200,149200,2.188333333,25.26923077,15.53846154
90,13,-1,595200,149200,3.311666667,19.61538462,5.500000001
90,14,-1,595200,149200,3.016666667,28.69230769,10.46153846
90,15,-1,595200,149200,2.166666667,30.57692308,10.96153846
90,16,-1,595200,149200,1.881666667,29.30769231,19.34615385
90,17,-1,595200,149200,2.406666667,29.65384616,17.80769231
90,18,-1,595200,149200,3.775,34.42307693,12.73076923
90,19,-1,595200,149200,4.058333333,29.23076923,14.46153846
90,20,-1,595200,149200,4.761666667,38.84615385,11.57692308
91,3,1,334500,162400,4.336666667,17.30769231,16.5
91,4,1,334500,162400,4.465,19,11.07692308
91,5,1,334500,162400,5.033333333,19.76923077,4.538461539
92,3,1,407700,571800,1.625,27.78076923,22.42692308
92,4,1,407700,571800,1.461666667,36.84615385,15.38461539
92,5,1,407700,571800,1.825,30.26923077,16.46153847
92,6,1,407700,571800,1.901666667,34.5,21
92,7,1,407700,571800,1.086666667,32.07692308,19.36363637
92,8,1,407700,571800,1.521666667,24.11538462,15.53846154
92,9,1,407700,571800,0.831666667,35.53846154,15.11538462
92,10,1,407700,571800,1.725,21.76923077,17.92307693
92,11,1,407700,571800,1.736666667,25.92307693,17.38461539
92,12,1,407700,571800,0.04,31.15384616,15.30769231
92,13,1,407700,571800,1.861666667,26.07692308,9.269230769
92,14,1,407700,571800,1.641666667,20.46153847,16.34615385
92,15,1,407700,571800,1.35,22.06089744,14.57051282
92,16,1,407700,571800,0.546666667,32.53846154,13.42307692
92,17,1,407700,571800,1.108333333,33.84615385,17.73076923
92,18,1,407700,571800,2.043333333,35.84615385,20.30769231
92,19,1,407700,571800,2.733333333,45.69230769,21.03846154
92,20,1,407700,571800,3.015,32.76923077,18.30769231
92,21,1,407700,571800,1.921666667,32.26923077,21.11538462
92,22,1,407700,571800,2.013333333,12.80769231,13.5
92,23,1,407700,571800,1.528333333,23.15384615,18.30769231
92,24,1,407700,571800,0.98,21.80769231,16.19230769
92,25,1,407700,571800,2.206666667,18.80769231,12.61538462
92,26,1,407700,571800,1.961666667,15,15.11538462
92,27,1,407700,571800,2.041666667,10.46153846,6.576923077
92,28,1,407700,571800,3.336666667,11.07692308,5.192307693
92,29,1,407700,571800,2.146666667,10.19230769,3.653846154
92,30,1,407700,571800,2.596666667,15,4.5
92,31,1,407700,571800,1.29,12.23076923,3.884615385
92,32,1,407700,571800,2.791666667,12.30769231,4.153846154
92,33,1,407700,571800,2.073333333,7.307692308,4.692307693
92,34,1,407700,571800,2.148333333,2.730769231,6.461538462
92,35,1,407700,571800,2.85,6.807692308,5.230769231
92,36,1,407700,571800,2.135,6.576923077,3.5
93,3,-1,236100,634900,2.831666667,9.269230769,20.92307692
93,4,-1,236100,634900,2.735,9.115384617,17.34615385
93,5,-1,236100,634900,2.766666667,10.6,16.20833334
93,6,-1,236100,634900,3.273333333,9.384615385,9.923076923
93,7,-1,236100,634900,2.055,10.03846154,16.92307692
93,8,-1,236100,634900,2.62,10.42307692,16.84615385
93,9,-1,236100,634900,1.956666667,12.09615385,17.78846154
93,10,-1,236100,634900,2.685,9.545454546,12.0979021
93,11,-1,236100,634900,2.78,11.43333334,15.725
93,12,-1,236100,634900,1.468333333,9.846153846,15.76923077
93,13,-1,236100,634900,2.918333333,11.06410257,18.94230769
93,14,-1,236100,634900,2.858333333,10.63846154,14.29230769
93,15,-1,236100,634900,2.278333333,9.519230769,14.61217949
93,16,-1,236100,634900,1.541666667,9.807692309,19.23076923
93,17,-1,236100,634900,2.211666667,10.76923077,20.5
93,18,-1,236100,634900,2.908333333,10.57692308,18
93,19,-1,236100,634900,4.033333333,11.38461539,20.88461539
93,20,-1,236100,634900,3.808333333,10.57692308,17.5
93,21,-1,236100,634900,2.6,8.692307693,16.46153847
93,22,-1,236100,634900,3.39,10.14102564,13.6698718
93,23,-1,236100,634900,2.703333333,9.923076923,13.96153846
94,3,1,439100,336900,2.746666667,20.6923077,12.30769231
94,4,1,439100,336900,2.601666667,27.15384616,16.80769231
94,5,1,439100,336900,3.175,24.53846154,5.038461539
94,6,1,439100,336900,2.63,26.92307693,10.69230769
94,7,1,439100,336900,2.243333333,26.92307692,8.615384615
94,8,1,439100,336900,2.791666667,24.26923077,9.307692308
95,3,1,392300,173500,2.165,14.80769231,7.115384615
95,4,1,392300,173500,2.308333333,19.69230769,7.538461538
96,4,1,337600,402100,3.65,14.96153846,24.92307693
96,5,1,337600,402100,3.943333333,10.76923077,12.92307692
96,6,1,337600,402100,3.725,13.92307692,19.07692308
96,7,1,337600,402100,3.093333333,14.42307692,15.23076924
96,8,1,337600,402100,3.781666667,13.73397436,14.42307693
96,9,1,337600,402100,2.72,16.73076923,18.46153847
96,10,1,337600,402100,3.621666667,8.269230769,8.807692306
97,3,-1,349500,470500,3.391666667,2.384615385,0.653846154
97,4,-1,349500,470500,3.278333333,2.533333334,0.055555556
98,3,-1,483500,215400,2.363333333,26.38461539,14.69230769
98,4,-1,483500,215400,2.386666667,26.19871795,8.464743588
98,5,-1,483500,215400,3.17,22.61538462,13.46153846
98,6,-1,483500,215400,2.183333333,27.07051282,17.35897436
98,7,-1,483500,215400,2.41,32.34615385,7.807692308
98,8,-1,483500,215400,2.763333333,21.76923077,15.76923077
98,9,-1,483500,215400,1.436666667,32.57692308,19.92307693
98,10,-1,483500,215400,2.476666667,30,20.65384616
98,11,-1,483500,215400,2.646666667,38.30769231,13
98,12,-1,483500,215400,1.26,36.93589744,16.50961539
98,13,-1,483500,215400,2.833333333,37.1923077,22.19230769
98,14,-1,483500,215400,2.493333333,44.15384616,21
98,15,-1,483500,215400,1.701666667,37.96153846,10.61538462
